row_index,listing_id,group_safe_group_id,repeat_group_id,is_repeat_like,group_safe_fold,group_size,repeat_level
1925,103758389,RG_0143,RG_0143,True,3,3,Level 1 - exact duplicate
1926,103789952,UNIQUE_103789952,,False,2,1,non-repeat
1927,103150689,UNIQUE_103150689,,False,5,1,non-repeat
1928,103168254,UNIQUE_103168254,,False,2,1,non-repeat
1929,103727540,UNIQUE_103727540,,False,4,1,non-repeat
1930,101949261,UNIQUE_101949261,,False,3,1,non-repeat
1931,103789538,UNIQUE_103789538,,False,1,1,non-repeat
1932,103789652,UNIQUE_103789652,,False,2,1,non-repeat
1933,103789637,UNIQUE_103789637,,False,2,1,non-repeat
1934,103758821,UNIQUE_103758821,,False,2,1,non-repeat
1935,103432650,UNIQUE_103432650,,False,4,1,non-repeat
1936,103789831,UNIQUE_103789831,,False,1,1,non-repeat
1937,103789826,UNIQUE_103789826,,False,1,1,non-repeat
1938,89599240,UNIQUE_89599240,,False,5,1,non-repeat
1939,103538513,RG_0145,RG_0145,True,1,2,Level 1 - exact duplicate
1940,103539417,UNIQUE_103539417,,False,4,1,non-repeat
1941,103245243,UNIQUE_103245243,,False,2,1,non-repeat
1942,101035073,UNIQUE_101035073,,False,5,1,non-repeat
1943,100415483,UNIQUE_100415483,,False,3,1,non-repeat
1944,103789152,UNIQUE_103789152,,False,3,1,non-repeat
1945,103789147,UNIQUE_103789147,,False,1,1,non-repeat
1946,103789209,UNIQUE_103789209,,False,4,1,non-repeat
1947,103789186,UNIQUE_103789186,,False,3,1,non-repeat
1948,103789206,UNIQUE_103789206,,False,2,1,non-repeat
1949,103464196,UNIQUE_103464196,,False,4,1,non-repeat
1950,102767028,UNIQUE_102767028,,False,1,1,non-repeat
1951,103789461,UNIQUE_103789461,,False,3,1,non-repeat
1952,103789458,UNIQUE_103789458,,False,4,1,non-repeat
1953,103789445,UNIQUE_103789445,,False,4,1,non-repeat
1954,101709577,UNIQUE_101709577,,False,2,1,non-repeat
1955,102652094,RG_0146,RG_0146,True,3,2,Level 3 - possible repeat
1956,103650886,UNIQUE_103650886,,False,1,1,non-repeat
1957,102652195,RG_0146,RG_0146,True,3,2,Level 3 - possible repeat
1958,102703970,UNIQUE_102703970,,False,1,1,non-repeat
1959,103650466,UNIQUE_103650466,,False,2,1,non-repeat
1960,103607257,UNIQUE_103607257,,False,4,1,non-repeat
1961,103789368,UNIQUE_103789368,,False,3,1,non-repeat
1962,103789133,UNIQUE_103789133,,False,2,1,non-repeat
1963,103789131,UNIQUE_103789131,,False,3,1,non-repeat
1964,103789126,UNIQUE_103789126,,False,5,1,non-repeat
1965,103789081,UNIQUE_103789081,,False,3,1,non-repeat
1966,102017052,UNIQUE_102017052,,False,5,1,non-repeat
1967,103563900,UNIQUE_103563900,,False,3,1,non-repeat
1968,103789354,UNIQUE_103789354,,False,5,1,non-repeat
1969,103238106,UNIQUE_103238106,,False,1,1,non-repeat
1970,103284346,UNIQUE_103284346,,False,1,1,non-repeat
1971,103676953,UNIQUE_103676953,,False,2,1,non-repeat
1972,103789305,RG_0085,RG_0085,True,3,2,Level 3 - possible repeat
1973,101939273,UNIQUE_101939273,,False,5,1,non-repeat
1974,102195277,UNIQUE_102195277,,False,4,1,non-repeat
1975,103351787,UNIQUE_103351787,,False,1,1,non-repeat
1976,102859147,UNIQUE_102859147,,False,3,1,non-repeat
1977,102893179,UNIQUE_102893179,,False,5,1,non-repeat
1978,102675888,UNIQUE_102675888,,False,2,1,non-repeat
1979,102892159,UNIQUE_102892159,,False,2,1,non-repeat
1980,101358543,UNIQUE_101358543,,False,4,1,non-repeat
1981,103330589,UNIQUE_103330589,,False,2,1,non-repeat
1982,103740398,UNIQUE_103740398,,False,4,1,non-repeat
1983,103492444,RG_0147,RG_0147,True,5,2,Level 3 - possible repeat
1984,103588026,RG_0148,RG_0148,True,4,2,Level 3 - possible repeat
1985,103607557,UNIQUE_103607557,,False,2,1,non-repeat
1986,103607231,RG_0148,RG_0148,True,4,2,Level 3 - possible repeat
1987,103166641,UNIQUE_103166641,,False,4,1,non-repeat
1988,100689905,UNIQUE_100689905,,False,4,1,non-repeat
1989,103788735,UNIQUE_103788735,,False,4,1,non-repeat
1990,103245294,UNIQUE_103245294,,False,1,1,non-repeat
1991,103245290,UNIQUE_103245290,,False,2,1,non-repeat
1992,103245248,UNIQUE_103245248,,False,5,1,non-repeat
1993,102166064,UNIQUE_102166064,,False,2,1,non-repeat
1994,103789019,UNIQUE_103789019,,False,3,1,non-repeat
1995,103788715,RG_0101,RG_0101,True,2,3,Level 3 - possible repeat
1996,103788669,UNIQUE_103788669,,False,2,1,non-repeat
1997,103788667,UNIQUE_103788667,,False,2,1,non-repeat
1998,102306156,UNIQUE_102306156,,False,1,1,non-repeat
1999,102777832,UNIQUE_102777832,,False,4,1,non-repeat
2000,103503962,UNIQUE_103503962,,False,5,1,non-repeat
2001,103788989,UNIQUE_103788989,,False,4,1,non-repeat
2002,103788963,UNIQUE_103788963,,False,4,1,non-repeat
2003,102775286,UNIQUE_102775286,,False,5,1,non-repeat
2004,102374471,UNIQUE_102374471,,False,4,1,non-repeat
2005,102669178,UNIQUE_102669178,,False,4,1,non-repeat
2006,102637377,UNIQUE_102637377,,False,4,1,non-repeat
2007,103788576,UNIQUE_103788576,,False,2,1,non-repeat
2008,103788623,UNIQUE_103788623,,False,1,1,non-repeat
2009,103788603,UNIQUE_103788603,,False,3,1,non-repeat
2010,103788586,UNIQUE_103788586,,False,5,1,non-repeat
2011,103788585,UNIQUE_103788585,,False,1,1,non-repeat
2012,103788578,UNIQUE_103788578,,False,1,1,non-repeat
2013,103053414,UNIQUE_103053414,,False,4,1,non-repeat
2014,103541232,RG_0105,RG_0105,True,2,2,Level 3 - possible repeat
2015,103180566,RG_0149,RG_0149,True,4,2,Level 3 - possible repeat
2016,103788824,UNIQUE_103788824,,False,2,1,non-repeat
2017,92879606,UNIQUE_92879606,,False,4,1,non-repeat
2018,100793120,UNIQUE_100793120,,False,5,1,non-repeat
2019,99499203,UNIQUE_99499203,,False,1,1,non-repeat
2020,103788782,UNIQUE_103788782,,False,2,1,non-repeat
2021,103356300,UNIQUE_103356300,,False,2,1,non-repeat
2022,103667621,UNIQUE_103667621,,False,5,1,non-repeat
2023,102340257,UNIQUE_102340257,,False,1,1,non-repeat
2024,103667407,UNIQUE_103667407,,False,3,1,non-repeat
2025,103623086,RG_0150,RG_0150,True,1,2,Level 3 - possible repeat
2026,103685469,UNIQUE_103685469,,False,5,1,non-repeat
2027,103623103,UNIQUE_103623103,,False,5,1,non-repeat
2028,99722795,UNIQUE_99722795,,False,2,1,non-repeat
2029,103705347,UNIQUE_103705347,,False,3,1,non-repeat
2030,103609749,UNIQUE_103609749,,False,2,1,non-repeat
2031,103607338,UNIQUE_103607338,,False,4,1,non-repeat
2032,103407021,RG_0145,RG_0145,True,1,2,Level 1 - exact duplicate
2033,103081577,UNIQUE_103081577,,False,3,1,non-repeat
2034,83436537,UNIQUE_83436537,,False,4,1,non-repeat
2035,101679663,UNIQUE_101679663,,False,5,1,non-repeat
2036,103245273,UNIQUE_103245273,,False,5,1,non-repeat
2037,103667507,UNIQUE_103667507,,False,3,1,non-repeat
2038,103734054,UNIQUE_103734054,,False,3,1,non-repeat
2039,103530951,UNIQUE_103530951,,False,1,1,non-repeat
2040,103788568,UNIQUE_103788568,,False,2,1,non-repeat
2041,103788556,UNIQUE_103788556,,False,5,1,non-repeat
2042,103788322,UNIQUE_103788322,,False,4,1,non-repeat
2043,84424120,UNIQUE_84424120,,False,5,1,non-repeat
2044,96414936,UNIQUE_96414936,,False,4,1,non-repeat
2045,99182683,UNIQUE_99182683,,False,2,1,non-repeat
2046,103678086,RG_0151,RG_0151,True,3,2,Level 3 - possible repeat
2047,70608951,UNIQUE_70608951,,False,2,1,non-repeat
2048,103563753,UNIQUE_103563753,,False,1,1,non-repeat
2049,103788256,UNIQUE_103788256,,False,3,1,non-repeat
2050,103788229,UNIQUE_103788229,,False,4,1,non-repeat
2051,103788197,UNIQUE_103788197,,False,1,1,non-repeat
2052,103788265,UNIQUE_103788265,,False,3,1,non-repeat
2053,103788426,UNIQUE_103788426,,False,3,1,non-repeat
2054,103769441,UNIQUE_103769441,,False,5,1,non-repeat
2055,102229930,RG_0152,RG_0152,True,3,2,Level 1 - exact duplicate
2056,102999030,RG_0153,RG_0153,True,1,2,Level 3 - possible repeat
2057,103788395,UNIQUE_103788395,,False,1,1,non-repeat
2058,97763928,UNIQUE_97763928,,False,5,1,non-repeat
2059,102868863,UNIQUE_102868863,,False,1,1,non-repeat
2060,102639901,UNIQUE_102639901,,False,1,1,non-repeat
2061,102002964,UNIQUE_102002964,,False,4,1,non-repeat
2062,101812262,UNIQUE_101812262,,False,3,1,non-repeat
2063,103154163,UNIQUE_103154163,,False,3,1,non-repeat
2064,103154309,UNIQUE_103154309,,False,3,1,non-repeat
2065,99723027,UNIQUE_99723027,,False,1,1,non-repeat
2066,99777697,UNIQUE_99777697,,False,3,1,non-repeat
2067,103667717,RG_0154,RG_0154,True,5,2,Level 3 - possible repeat
2068,103788225,UNIQUE_103788225,,False,2,1,non-repeat
2069,103788204,UNIQUE_103788204,,False,4,1,non-repeat
2070,103354877,UNIQUE_103354877,,False,2,1,non-repeat
2071,103667837,UNIQUE_103667837,,False,4,1,non-repeat
2072,103788140,UNIQUE_103788140,,False,5,1,non-repeat
2073,103787955,UNIQUE_103787955,,False,5,1,non-repeat
2074,102890747,UNIQUE_102890747,,False,4,1,non-repeat
2075,102879224,UNIQUE_102879224,,False,1,1,non-repeat
2076,101211243,UNIQUE_101211243,,False,2,1,non-repeat
2077,103787933,RG_0155,RG_0155,True,5,2,Level 3 - possible repeat
2078,103787934,RG_0132,RG_0132,True,4,2,Level 3 - possible repeat
2079,103787881,UNIQUE_103787881,,False,5,1,non-repeat
2080,103788136,UNIQUE_103788136,,False,1,1,non-repeat
2081,103788132,UNIQUE_103788132,,False,2,1,non-repeat
2082,103034296,UNIQUE_103034296,,False,4,1,non-repeat
2083,95393056,UNIQUE_95393056,,False,1,1,non-repeat
2084,103788111,UNIQUE_103788111,,False,3,1,non-repeat
2085,103788105,UNIQUE_103788105,,False,1,1,non-repeat
2086,103236815,UNIQUE_103236815,,False,3,1,non-repeat
2087,103126346,UNIQUE_103126346,,False,4,1,non-repeat
2088,103788096,UNIQUE_103788096,,False,2,1,non-repeat
2089,103455771,UNIQUE_103455771,,False,3,1,non-repeat
2090,103787784,UNIQUE_103787784,,False,1,1,non-repeat
2091,103787847,UNIQUE_103787847,,False,1,1,non-repeat
2092,100962748,UNIQUE_100962748,,False,2,1,non-repeat
2093,102418400,UNIQUE_102418400,,False,2,1,non-repeat
2094,102539397,UNIQUE_102539397,,False,4,1,non-repeat
2095,103788022,UNIQUE_103788022,,False,4,1,non-repeat
2096,103787993,UNIQUE_103787993,,False,2,1,non-repeat
2097,103510005,UNIQUE_103510005,,False,5,1,non-repeat
2098,102909602,UNIQUE_102909602,,False,5,1,non-repeat
2099,101504251,UNIQUE_101504251,,False,3,1,non-repeat
2100,99675850,UNIQUE_99675850,,False,5,1,non-repeat
2101,102912430,UNIQUE_102912430,,False,2,1,non-repeat
2102,102908044,UNIQUE_102908044,,False,3,1,non-repeat
2103,103648431,UNIQUE_103648431,,False,3,1,non-repeat
2104,103764321,UNIQUE_103764321,,False,2,1,non-repeat
2105,103658024,UNIQUE_103658024,,False,1,1,non-repeat
2106,103787759,UNIQUE_103787759,,False,5,1,non-repeat
2107,103658277,UNIQUE_103658277,,False,5,1,non-repeat
2108,103040544,UNIQUE_103040544,,False,3,1,non-repeat
2109,102663507,RG_0156,RG_0156,True,3,2,Level 3 - possible repeat
2110,103584208,UNIQUE_103584208,,False,4,1,non-repeat
2111,103787706,UNIQUE_103787706,,False,5,1,non-repeat
2112,103324053,UNIQUE_103324053,,False,4,1,non-repeat
2113,103787523,UNIQUE_103787523,,False,2,1,non-repeat
2114,99459620,UNIQUE_99459620,,False,2,1,non-repeat
2115,103787528,UNIQUE_103787528,,False,2,1,non-repeat
2116,103787678,UNIQUE_103787678,,False,3,1,non-repeat
2117,103787670,UNIQUE_103787670,,False,3,1,non-repeat
2118,103787668,UNIQUE_103787668,,False,2,1,non-repeat
2119,103787665,RG_0151,RG_0151,True,3,2,Level 3 - possible repeat
2120,97609039,UNIQUE_97609039,,False,5,1,non-repeat
2121,103493595,RG_0157,RG_0157,True,3,3,Level 2 - strong repeat
2122,103190155,RG_0157,RG_0157,True,3,3,Level 2 - strong repeat
2123,103458653,RG_0158,RG_0158,True,1,2,Level 3 - possible repeat
2124,103764080,UNIQUE_103764080,,False,3,1,non-repeat
2125,103787583,UNIQUE_103787583,,False,4,1,non-repeat
2126,101873761,UNIQUE_101873761,,False,4,1,non-repeat
2127,103746823,UNIQUE_103746823,,False,1,1,non-repeat
2128,102493262,UNIQUE_102493262,,False,1,1,non-repeat
2129,103787563,UNIQUE_103787563,,False,3,1,non-repeat
2130,101354752,UNIQUE_101354752,,False,2,1,non-repeat
2131,102871873,UNIQUE_102871873,,False,5,1,non-repeat
2132,93896616,UNIQUE_93896616,,False,2,1,non-repeat
2133,103787256,UNIQUE_103787256,,False,4,1,non-repeat
2134,103787259,UNIQUE_103787259,,False,3,1,non-repeat
2135,102663512,UNIQUE_102663512,,False,4,1,non-repeat
2136,102895298,UNIQUE_102895298,,False,3,1,non-repeat
2137,102758185,UNIQUE_102758185,,False,3,1,non-repeat
2138,103787448,RG_0034,RG_0034,True,1,2,Level 3 - possible repeat
2139,103787431,UNIQUE_103787431,,False,5,1,non-repeat
2140,103090089,UNIQUE_103090089,,False,5,1,non-repeat
2141,103787196,UNIQUE_103787196,,False,3,1,non-repeat
2142,93588831,RG_0058,RG_0058,True,2,2,Level 3 - possible repeat
2143,102583072,UNIQUE_102583072,,False,1,1,non-repeat
2144,103347769,UNIQUE_103347769,,False,1,1,non-repeat
2145,103373098,RG_0007,RG_0007,True,3,2,Level 3 - possible repeat
2146,102371463,RG_0045,RG_0045,True,1,3,Level 2 - strong repeat
2147,103654889,UNIQUE_103654889,,False,1,1,non-repeat
2148,100275485,UNIQUE_100275485,,False,1,1,non-repeat
2149,102810009,UNIQUE_102810009,,False,4,1,non-repeat
2150,103691693,UNIQUE_103691693,,False,1,1,non-repeat
2151,103659143,UNIQUE_103659143,,False,3,1,non-repeat
2152,103087781,UNIQUE_103087781,,False,3,1,non-repeat
2153,103345170,UNIQUE_103345170,,False,3,1,non-repeat
2154,103306018,UNIQUE_103306018,,False,2,1,non-repeat
2155,102967087,UNIQUE_102967087,,False,3,1,non-repeat
2156,100452079,UNIQUE_100452079,,False,3,1,non-repeat
2157,103787178,UNIQUE_103787178,,False,3,1,non-repeat
2158,103786973,UNIQUE_103786973,,False,4,1,non-repeat
2159,103786969,UNIQUE_103786969,,False,3,1,non-repeat
2160,103446635,RG_0159,RG_0159,True,3,2,Level 1 - exact duplicate
2161,103787097,UNIQUE_103787097,,False,1,1,non-repeat
2162,103672953,RG_0041,RG_0041,True,4,2,Level 3 - possible repeat
2163,103541498,UNIQUE_103541498,,False,5,1,non-repeat
2164,103287850,UNIQUE_103287850,,False,4,1,non-repeat
2165,103499703,RG_0160,RG_0160,True,3,2,Level 3 - possible repeat
2166,103787076,UNIQUE_103787076,,False,5,1,non-repeat
2167,103787045,UNIQUE_103787045,,False,1,1,non-repeat
2168,103787036,UNIQUE_103787036,,False,2,1,non-repeat
2169,103787028,UNIQUE_103787028,,False,3,1,non-repeat
2170,103787016,UNIQUE_103787016,,False,3,1,non-repeat
2171,103786966,UNIQUE_103786966,,False,4,1,non-repeat
2172,101758761,RG_0131,RG_0131,True,5,2,Level 3 - possible repeat
2173,103458367,UNIQUE_103458367,,False,3,1,non-repeat
2174,103786925,UNIQUE_103786925,,False,1,1,non-repeat
2175,103786920,UNIQUE_103786920,,False,4,1,non-repeat
2176,103786675,UNIQUE_103786675,,False,4,1,non-repeat
2177,103786662,UNIQUE_103786662,,False,4,1,non-repeat
2178,103786672,UNIQUE_103786672,,False,4,1,non-repeat
2179,103786671,UNIQUE_103786671,,False,2,1,non-repeat
2180,103786670,UNIQUE_103786670,,False,1,1,non-repeat
2181,103451491,UNIQUE_103451491,,False,3,1,non-repeat
2182,101803628,UNIQUE_101803628,,False,3,1,non-repeat
2183,102961888,UNIQUE_102961888,,False,3,1,non-repeat
2184,102885470,UNIQUE_102885470,,False,5,1,non-repeat
2185,103786624,UNIQUE_103786624,,False,2,1,non-repeat
2186,88501611,UNIQUE_88501611,,False,3,1,non-repeat
2187,103646394,UNIQUE_103646394,,False,2,1,non-repeat
2188,75039171,UNIQUE_75039171,,False,2,1,non-repeat
2189,97939158,UNIQUE_97939158,,False,4,1,non-repeat
2190,97939462,UNIQUE_97939462,,False,2,1,non-repeat
2191,97919822,UNIQUE_97919822,,False,2,1,non-repeat
2192,101140834,UNIQUE_101140834,,False,5,1,non-repeat
2193,103470396,UNIQUE_103470396,,False,1,1,non-repeat
2194,103598354,UNIQUE_103598354,,False,2,1,non-repeat
2195,103470394,RG_0159,RG_0159,True,3,2,Level 1 - exact duplicate
2196,103470398,UNIQUE_103470398,,False,5,1,non-repeat
2197,102992651,UNIQUE_102992651,,False,5,1,non-repeat
2198,102826023,UNIQUE_102826023,,False,5,1,non-repeat
2199,103786760,RG_0161,RG_0161,True,5,2,Level 3 - possible repeat
2200,102914021,UNIQUE_102914021,,False,2,1,non-repeat
2201,103786756,RG_0162,RG_0162,True,5,2,Level 3 - possible repeat
2202,103786746,UNIQUE_103786746,,False,4,1,non-repeat
2203,103786720,UNIQUE_103786720,,False,1,1,non-repeat
2204,103786717,UNIQUE_103786717,,False,3,1,non-repeat
2205,102828617,UNIQUE_102828617,,False,4,1,non-repeat
2206,102314605,UNIQUE_102314605,,False,4,1,non-repeat
2207,101735701,UNIQUE_101735701,,False,2,1,non-repeat
2208,103697980,UNIQUE_103697980,,False,4,1,non-repeat
2209,103062987,UNIQUE_103062987,,False,4,1,non-repeat
2210,101727527,RG_0038,RG_0038,True,3,3,Level 3 - possible repeat
2211,101861252,UNIQUE_101861252,,False,3,1,non-repeat
2212,102990569,UNIQUE_102990569,,False,1,1,non-repeat
2213,102859385,UNIQUE_102859385,,False,2,1,non-repeat
2214,103403632,RG_0163,RG_0163,True,2,2,Level 3 - possible repeat
2215,103333082,UNIQUE_103333082,,False,4,1,non-repeat
2216,102832519,RG_0028,RG_0028,True,4,2,Level 3 - possible repeat
2217,102787620,UNIQUE_102787620,,False,4,1,non-repeat
2218,103193809,UNIQUE_103193809,,False,3,1,non-repeat
2219,103623673,UNIQUE_103623673,,False,3,1,non-repeat
2220,103390811,UNIQUE_103390811,,False,2,1,non-repeat
2221,103105470,UNIQUE_103105470,,False,1,1,non-repeat
2222,102664413,UNIQUE_102664413,,False,2,1,non-repeat
2223,102438966,UNIQUE_102438966,,False,3,1,non-repeat
2224,103224741,UNIQUE_103224741,,False,5,1,non-repeat
2225,103413004,UNIQUE_103413004,,False,5,1,non-repeat
2226,103531600,UNIQUE_103531600,,False,4,1,non-repeat
2227,98363803,UNIQUE_98363803,,False,3,1,non-repeat
2228,103238528,UNIQUE_103238528,,False,4,1,non-repeat
2229,102818177,UNIQUE_102818177,,False,1,1,non-repeat
2230,102884834,UNIQUE_102884834,,False,5,1,non-repeat
2231,97081855,UNIQUE_97081855,,False,1,1,non-repeat
2232,103662225,RG_0150,RG_0150,True,1,2,Level 3 - possible repeat
2233,103368024,UNIQUE_103368024,,False,1,1,non-repeat
2234,103633863,UNIQUE_103633863,,False,1,1,non-repeat
2235,90584487,UNIQUE_90584487,,False,2,1,non-repeat
2236,97389778,UNIQUE_97389778,,False,3,1,non-repeat
2237,103786362,UNIQUE_103786362,,False,1,1,non-repeat
2238,103786354,UNIQUE_103786354,,False,4,1,non-repeat
2239,103786348,UNIQUE_103786348,,False,5,1,non-repeat
2240,103786379,UNIQUE_103786379,,False,4,1,non-repeat
2241,103786364,UNIQUE_103786364,,False,3,1,non-repeat
2242,102905846,UNIQUE_102905846,,False,5,1,non-repeat
2243,103468045,UNIQUE_103468045,,False,5,1,non-repeat
2244,93320086,UNIQUE_93320086,,False,4,1,non-repeat
2245,103786505,UNIQUE_103786505,,False,1,1,non-repeat
2246,102251979,UNIQUE_102251979,,False,4,1,non-repeat
2247,98326903,UNIQUE_98326903,,False,3,1,non-repeat
2248,101246373,UNIQUE_101246373,,False,3,1,non-repeat
2249,102905088,UNIQUE_102905088,,False,3,1,non-repeat
2250,103786339,UNIQUE_103786339,,False,2,1,non-repeat
2251,103786338,UNIQUE_103786338,,False,1,1,non-repeat
2252,101926333,UNIQUE_101926333,,False,5,1,non-repeat
2253,100281667,UNIQUE_100281667,,False,1,1,non-repeat
2254,103357970,UNIQUE_103357970,,False,3,1,non-repeat
2255,103786434,UNIQUE_103786434,,False,1,1,non-repeat
2256,103786426,UNIQUE_103786426,,False,1,1,non-repeat
2257,102013192,UNIQUE_102013192,,False,4,1,non-repeat
2258,98891306,UNIQUE_98891306,,False,5,1,non-repeat
2259,103786320,UNIQUE_103786320,,False,5,1,non-repeat
2260,103786187,UNIQUE_103786187,,False,3,1,non-repeat
2261,103786208,UNIQUE_103786208,,False,5,1,non-repeat
2262,102804147,UNIQUE_102804147,,False,5,1,non-repeat
2263,103013824,UNIQUE_103013824,,False,3,1,non-repeat
2264,103545160,UNIQUE_103545160,,False,4,1,non-repeat
2265,103493135,UNIQUE_103493135,,False,4,1,non-repeat
2266,103347602,UNIQUE_103347602,,False,2,1,non-repeat
2267,103786266,UNIQUE_103786266,,False,5,1,non-repeat
2268,103786248,UNIQUE_103786248,,False,2,1,non-repeat
2269,103786245,UNIQUE_103786245,,False,2,1,non-repeat
2270,94044194,RG_0077,RG_0077,True,1,2,Level 1 - exact duplicate
2271,103786227,RG_0108,RG_0108,True,4,2,Level 3 - possible repeat
2272,100580305,UNIQUE_100580305,,False,1,1,non-repeat
2273,100227559,RG_0032,RG_0032,True,1,2,Level 3 - possible repeat
2274,103486413,UNIQUE_103486413,,False,3,1,non-repeat
2275,102777872,RG_0039,RG_0039,True,5,2,Level 3 - possible repeat
2276,102967413,UNIQUE_102967413,,False,3,1,non-repeat
2277,103786163,UNIQUE_103786163,,False,4,1,non-repeat
2278,103533002,UNIQUE_103533002,,False,5,1,non-repeat
2279,103634633,UNIQUE_103634633,,False,3,1,non-repeat
2280,102487439,UNIQUE_102487439,,False,5,1,non-repeat
2281,103742171,UNIQUE_103742171,,False,4,1,non-repeat
2282,101321043,UNIQUE_101321043,,False,3,1,non-repeat
2283,103694229,UNIQUE_103694229,,False,4,1,non-repeat
2284,103620338,UNIQUE_103620338,,False,2,1,non-repeat
2285,102551908,UNIQUE_102551908,,False,5,1,non-repeat
2286,102551985,UNIQUE_102551985,,False,5,1,non-repeat
2287,102900206,UNIQUE_102900206,,False,3,1,non-repeat
2288,103453544,UNIQUE_103453544,,False,2,1,non-repeat
2289,102906883,UNIQUE_102906883,,False,5,1,non-repeat
2290,97447033,UNIQUE_97447033,,False,4,1,non-repeat
2291,102909294,UNIQUE_102909294,,False,5,1,non-repeat
2292,102881293,UNIQUE_102881293,,False,4,1,non-repeat
2293,103786053,UNIQUE_103786053,,False,3,1,non-repeat
2294,101738928,UNIQUE_101738928,,False,2,1,non-repeat
2295,103411581,RG_0164,RG_0164,True,2,2,Level 3 - possible repeat
2296,103332473,UNIQUE_103332473,,False,2,1,non-repeat
2297,102984504,UNIQUE_102984504,,False,4,1,non-repeat
2298,103631940,RG_0010,RG_0010,True,4,4,Level 3 - possible repeat
2299,102440529,UNIQUE_102440529,,False,1,1,non-repeat
2300,103690965,UNIQUE_103690965,,False,5,1,non-repeat
2301,102726276,UNIQUE_102726276,,False,4,1,non-repeat
2302,103785996,RG_0018,RG_0018,True,1,2,Level 3 - possible repeat
2303,103785958,UNIQUE_103785958,,False,3,1,non-repeat
2304,103785948,UNIQUE_103785948,,False,2,1,non-repeat
2305,103785919,UNIQUE_103785919,,False,5,1,non-repeat
2306,103712858,UNIQUE_103712858,,False,1,1,non-repeat
2307,103633658,UNIQUE_103633658,,False,4,1,non-repeat
2308,102998319,UNIQUE_102998319,,False,2,1,non-repeat
2309,101003861,UNIQUE_101003861,,False,1,1,non-repeat
2310,92463126,UNIQUE_92463126,,False,2,1,non-repeat
2311,103785740,UNIQUE_103785740,,False,3,1,non-repeat
2312,103309896,UNIQUE_103309896,,False,3,1,non-repeat
2313,101928216,UNIQUE_101928216,,False,1,1,non-repeat
2314,102883575,UNIQUE_102883575,,False,5,1,non-repeat
2315,101785819,UNIQUE_101785819,,False,1,1,non-repeat
2316,103785827,UNIQUE_103785827,,False,5,1,non-repeat
2317,102937084,UNIQUE_102937084,,False,3,1,non-repeat
2318,102964752,UNIQUE_102964752,,False,4,1,non-repeat
2319,102725391,UNIQUE_102725391,,False,4,1,non-repeat
2320,102052545,UNIQUE_102052545,,False,5,1,non-repeat
2321,102917500,UNIQUE_102917500,,False,3,1,non-repeat
2322,103318000,UNIQUE_103318000,,False,5,1,non-repeat
2323,101967616,RG_0165,RG_0165,True,4,2,Level 3 - possible repeat
2324,103685223,UNIQUE_103685223,,False,5,1,non-repeat
2325,102725192,UNIQUE_102725192,,False,3,1,non-repeat
2326,103607063,UNIQUE_103607063,,False,3,1,non-repeat
2327,103468768,RG_0129,RG_0129,True,3,3,Level 3 - possible repeat
2328,102984559,UNIQUE_102984559,,False,3,1,non-repeat
2329,103053777,RG_0128,RG_0128,True,5,3,Level 3 - possible repeat
2330,102888198,UNIQUE_102888198,,False,5,1,non-repeat
2331,103785652,UNIQUE_103785652,,False,1,1,non-repeat
2332,103245356,RG_0135,RG_0135,True,1,2,Level 3 - possible repeat
2333,103356892,RG_0137,RG_0137,True,4,2,Level 3 - possible repeat
2334,100177679,UNIQUE_100177679,,False,3,1,non-repeat
2335,102434100,UNIQUE_102434100,,False,5,1,non-repeat
2336,103785761,UNIQUE_103785761,,False,5,1,non-repeat
2337,103785760,UNIQUE_103785760,,False,5,1,non-repeat
2338,103785759,UNIQUE_103785759,,False,4,1,non-repeat
2339,103785758,UNIQUE_103785758,,False,4,1,non-repeat
2340,102460506,UNIQUE_102460506,,False,4,1,non-repeat
2341,103779946,UNIQUE_103779946,,False,4,1,non-repeat
2342,103785752,UNIQUE_103785752,,False,1,1,non-repeat
2343,103785737,UNIQUE_103785737,,False,2,1,non-repeat
2344,101349330,UNIQUE_101349330,,False,1,1,non-repeat
2345,102679369,UNIQUE_102679369,,False,3,1,non-repeat
2346,99150727,UNIQUE_99150727,,False,3,1,non-repeat
2347,101997596,RG_0166,RG_0166,True,4,2,Level 3 - possible repeat
2348,103762576,UNIQUE_103762576,,False,2,1,non-repeat
2349,102427847,UNIQUE_102427847,,False,5,1,non-repeat
2350,103618862,RG_0038,RG_0038,True,3,3,Level 3 - possible repeat
2351,103693017,UNIQUE_103693017,,False,2,1,non-repeat
2352,102430264,UNIQUE_102430264,,False,4,1,non-repeat
2353,103606336,RG_0031,RG_0031,True,1,4,Level 3 - possible repeat
2354,101057846,UNIQUE_101057846,,False,4,1,non-repeat
2355,103785465,UNIQUE_103785465,,False,1,1,non-repeat
2356,103785461,UNIQUE_103785461,,False,5,1,non-repeat
2357,103785555,UNIQUE_103785555,,False,4,1,non-repeat
2358,103245284,RG_0123,RG_0123,True,5,3,Level 3 - possible repeat
2359,103070459,RG_0167,RG_0167,True,1,2,Level 3 - possible repeat
2360,102440656,RG_0167,RG_0167,True,1,2,Level 3 - possible repeat
2361,102434103,RG_0122,RG_0122,True,3,3,Level 3 - possible repeat
2362,103677615,UNIQUE_103677615,,False,1,1,non-repeat
