row_id,price,property_size_sqft,ppsf,property_type,building_name,developer,city,state,bedroom,bathroom,parking_lot,completion_year,number_of_floors,total_units,validity_status,flag_reason,recommended_action,audit_evidence,description,exact_duplicate_flag,possible_repeat_flag,possible_repeat_group,possible_repeat_identical_description,premium_over_850k,canonical_top5_flag,canonical_top1_flag,ppsf_extreme_diagnostic_flag,valid_but_extreme_flag,premium_text_feature_count,premium_context_supported,optional_missing_count,explicit_description_sizes,explicit_description_prices,original_oof_prediction_rm,original_oof_absolute_error_rm,original_oof_fold
102900042,249000,710.0,350.7042253521127,Apartment,Apartment Bayu,Unknown,Petaling Jaya,Selangor,3.0,2.0,1.0,,5.0,40.0,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=4; retained with existing fold-safe handling unless another independent rule applies.,"bayu apartment for sale - full loan, lppsa loan - provide banker, lawyer service property details :- - 710, 850sf - 3 room 2 bathroom 1 car park - partly furnished property facilities : - - swimming pool - playground - jogging track - 24 hour security & cctv - carpark ======================================= kindly contact for more inquires or viewing yannie wong show contact number ======================================= continue reading",False,False,,False,False,False,False,False,False,1,True,4,[850.0],[],276248.0133256457,27248.013325645705,4
102900034,299000,710.0,421.1267605633803,Apartment,Apartment Bayu,Unknown,Petaling Jaya,Selangor,3.0,2.0,1.0,,5.0,40.0,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=4; retained with existing fold-safe handling unless another independent rule applies.,"bayu apartment for sale - full loan, lppsa loan - provide banker, lawyer service property details :- - 710, 850sf - 3 room 2 bathroom 1 car park - partly furnished property facilities : - - swimming pool - playground - jogging track - 24 hour security & cctv - carpark ======================================= kindly contact for more inquires or viewing yannie wong show contact number ======================================= continue reading",False,False,,False,False,False,False,False,False,1,True,4,[850.0],[],235472.02367168493,63527.97632831507,3
101645655,215000,700.0,307.14285714285717,Apartment,Unknown,Unknown,Unknown,Unknown,3.0,2.0,1.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=6; retained with existing fold-safe handling unless another independent rule applies.,"saujana apartment for sale - full loan, lppsa loan - cash back - provide banker, lawyer service property details :- - 850sqft - 3 room - 2 bathroom - 1 carpark - partly furnished property facilities : - - swimming pool - playground - jogging track - 24 hour security & cctv - carpark nearby amenities : - - maybank, cimb, ocbc, hong leong bank - econsave, hero market, 7-eleven, kk supermart - restaurants, mamak stalls, shop lots, mcdonald's, kfc, secret recipe - sungai buloh hospital, tropicana medical centre, putra medical centre, masjid, pos office - sk damansara damai 1, smk damansara damai 1 - shell & petronas petrol stations - mrt damansara damai & mrt sungai buloh, ktm sungai buloh easy access : - - jalan sungai buloh - jalan kuala selangor - mrr2 highway - ldp highway - duke highway - nkve highwaysaujana apartment for sale ======================================= for more inquires or viewing, kindly contact yannie wong show contact number ======================================= ********** property wanted ********** dear owner , if you have any property willing to sale / rent we have potential buyer & tenant. we will provide one-stop solutions step by step looking forward to receive your call / message ==================================================== continue reading",False,False,,False,False,False,False,False,False,1,True,6,[850.0],[],214360.77782687763,639.222173122369,4
101645678,239000,700.0,341.42857142857144,Apartment,Unknown,Unknown,Unknown,Unknown,3.0,2.0,1.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=7; retained with existing fold-safe handling unless another independent rule applies.,"saujana apartment for sale - lppsa loan - provide banker, lawyer service property details :- - 700, 850sqft - 3 room 2 bathroom 1 car park property facilities : - - swimming pool - playground - jogging track - 24 hour security & cctv - carpark ======================================= kindly contact for more inquires or viewing yannie wong show contact number ======================================= continue reading",False,False,,False,False,False,False,False,False,0,False,7,[850.0],[],212619.19605114145,26380.80394885855,2
101848068,235000,700.0,335.7142857142857,Apartment,Unknown,Unknown,Unknown,Unknown,3.0,2.0,1.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=7; retained with existing fold-safe handling unless another independent rule applies.,"saujana apartment for sale - full loan, lppsa loan - cash back - provide banker, lawyer service property details :- - 700, 850sqft - 3 room 2 bathroom 1 car park property facilities : - - swimming pool - playground - jogging track - 24 hour security & cctv - carpark ======================================= kindly contact for more inquires or viewing yannie wong show contact number owners are welcome to call/ sms/ whatsapp for sale / rent out your unit ======================================= continue reading",False,False,,False,False,False,False,False,False,0,False,7,[850.0],[],209859.30344346815,25140.696556531853,1
101645434,239000,700.0,341.42857142857144,Apartment,Unknown,Unknown,Unknown,Unknown,3.0,2.0,1.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=7; retained with existing fold-safe handling unless another independent rule applies.,"saujana apartment for sale - full loan, lppsa loan - cash back - provide banker, lawyer service property details :- - 700, 850sqft - 3 room 2 bathroom 1 car park property facilities : - - swimming pool - playground - jogging track - 24 hour security & cctv - carpark ======================================= kindly contact for more inquires or viewing yannie wong show contact number ======================================= continue reading",False,False,,False,False,False,False,False,False,0,False,7,[850.0],[],212531.40067144323,26468.599328556767,4
101984721,190000,700.0,271.42857142857144,Apartment,saujana apartment,Unknown,Damansara Damai,Selangor,3.0,2.0,1.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=6; retained with existing fold-safe handling unless another independent rule applies.,"saujana apartment for sale - full loan, lppsa loan - cash back - provide banker, lawyer service property details :- - 700, 850sqft - 3 room 2 bathroom 1 car park property facilities : - - swimming pool - playground - jogging track - 24 hour security & cctv - carpark ======================================= kindly contact for more inquires or viewing yannie wong show contact number owners are welcome to call/ sms/ whatsapp for sale / rent out your unit ======================================= continue reading",False,False,,False,False,False,False,False,False,0,True,6,[850.0],[],185002.95957651627,4997.040423483733,1
101984712,180000,700.0,257.14285714285717,Apartment,saujana apartment,Unknown,Damansara Damai,Selangor,3.0,2.0,1.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=6; retained with existing fold-safe handling unless another independent rule applies.,"saujana apartment for sale - full loan, lppsa loan - cash back - provide banker, lawyer service property details :- - 700, 850sqft - 3 room 2 bathroom 1 car park property facilities : - - swimming pool - playground - jogging track - 24 hour security & cctv - carpark ======================================= kindly contact for more inquires or viewing yannie wong show contact number ======================================= continue reading",False,False,,False,False,False,False,False,False,0,True,6,[850.0],[],184037.11155734136,4037.1115573413554,1
101816977,210000,700.0,300.0,Apartment,Unknown,Unknown,Unknown,Unknown,3.0,2.0,1.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=7; retained with existing fold-safe handling unless another independent rule applies.,"bayu apartment for sale - full loan, lppsa loan - cash back - provide banker, lawyer service property details :- - 850sqft - 3 room 2 bathroom 1 car park - partly furnished property facilities : - - swimming pool - playground - jogging track - 24 hour security & cctv - carpark ======================================= kindly contact for more inquires or viewing yannie wong show contact number ======================================= continue reading",False,False,,False,False,False,False,False,False,1,True,7,[850.0],[],249055.7508576321,39055.75085763211,4
103245262,1300000,1409.0,922.6401703335699,Condominium,Middleton @ Minden Heights,BSG Property,Gelugor,Penang,3.0,3.0,2.0,2019.0,26.0,220.0,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | PREMIUM_REVIEW: price>RM850k; top5=True; top1=False; size=1409; ppsf=922.64; premium_text_features=0; known_location_or_building=True. | OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies.,"middleton built up: 1,409 sqft bedroom: 3 bathroom: 3 condition: original car park: 2 sale: rm1.3mil for further info: amos sin show contact number whatsapp link: https://wa.me/6 show contact number iqi realty sdn bhd (penang) (e(3)1417/4)",False,True,PR019,True,True,True,False,False,False,0,True,1,[1409.0],[],1384009.1696090552,84009.16960905516,4
103245254,1300000,1409.0,922.6401703335699,Condominium,Middleton @ Minden Heights,BSG Property,Gelugor,Penang,3.0,3.0,2.0,2019.0,26.0,220.0,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | PREMIUM_REVIEW: price>RM850k; top5=True; top1=False; size=1409; ppsf=922.64; premium_text_features=0; known_location_or_building=True. | OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies.,"middleton built up: 1,409 sqft bedroom: 3 bathroom: 3 condition: original car park: 2 sale: rm1.3mil for further info: amos sin show contact number whatsapp link: https://wa.me/6 show contact number iqi realty sdn bhd (penang) (e(3)1417/4)",False,True,PR019,True,True,True,False,False,False,0,True,1,[1409.0],[],1240882.368108614,59117.631891385885,1
103758671,499000,1200.0,415.8333333333333,Condominium,Seri Kembangan,Unknown,Seri Kembangan,Selangor,3.0,3.0,2.0,,,,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,"big size condo with below market price 50% & high end facilities !!!! show contact number https://bigsizecondo.wasap.my why here ? 1. 3 rooms & 3 bathrooms 2. freehold 3. 500m to ioi city mall 4. below market 50% @ save rm 150,000 !! 5. free 70% furnished save up 100k !! ** can rent rm 2500-6500 monthly !! strategic location : # walk to starbucks, 7-11, mr diy ( matured area ) # nearby uniten - 15,000 students # near malaysia biggest airport klia 1 & 2 # near mrt & erl station @ 2 station to kl # 1 min to putrajaya # near alibaba dftz company ( 115,000 workers ) continue reading",False,True,PR020,True,False,False,False,False,False,0,True,5,[],[150000.0],467436.1822331183,31563.817766881722,4
103758407,499000,1200.0,415.8333333333333,Condominium,Seri Kembangan,Unknown,Seri Kembangan,Selangor,3.0,3.0,2.0,,,,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,"big size condo with below market price 50% & high end facilities !!!! show contact number https://bigsizecondo.wasap.my why here ? 1. 3 rooms & 3 bathrooms 2. freehold 3. 500m to ioi city mall 4. below market 50% @ save rm 150,000 !! 5. free 70% furnished save up 100k !! ** can rent rm 2500-6500 monthly !! strategic location : # walk to starbucks, 7-11, mr diy ( matured area ) # nearby uniten - 15,000 students # near malaysia biggest airport klia 1 & 2 # near mrt & erl station @ 2 station to kl # 1 min to putrajaya # near alibaba dftz company ( 115,000 workers ) continue reading",False,True,PR020,True,False,False,False,False,False,0,True,5,[],[150000.0],463642.936511947,35357.06348805298,1
103758389,499000,1200.0,415.8333333333333,Condominium,Seri Kembangan,Unknown,Seri Kembangan,Selangor,3.0,3.0,2.0,,,,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,"big size condo with below market price 50% & high end facilities !!!! show contact number https://bigsizecondo.wasap.my why here ? 1. 3 rooms & 3 bathrooms 2. freehold 3. 500m to ioi city mall 4. below market 50% @ save rm 150,000 !! 5. free 70% furnished save up 100k !! ** can rent rm 2500-6500 monthly !! strategic location : # walk to starbucks, 7-11, mr diy ( matured area ) # nearby uniten - 15,000 students # near malaysia biggest airport klia 1 & 2 # near mrt & erl station @ 2 station to kl # 1 min to putrajaya # near alibaba dftz company ( 115,000 workers ) continue reading",False,True,PR020,True,False,False,False,False,False,0,True,5,[],[150000.0],463619.5834970794,35380.41650292062,3
103538513,359999,1098.0,327.867941712204,Condominium,Semarak & Penaga Condominium,Impiana Land & Development Sdn Bhd,Batu Caves,Selangor,3.0,2.0,1.0,,,684.0,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=3; retained with existing fold-safe handling unless another independent rule applies.,"***** kim yap @ show contact number ***** semarak penaga condo@ agent specialist = good condition property details: - leasehold - 1098sf - 3 bedrooms, 2 bathrooms - renovated unit : plaster ceiling, kitchen cabinet, wardrobe, window grille, aircond, water heater - move in condition - 1 parking - high floor - for sell : rm 360,000 == fast selling unit == 90% -100 % loan (monthly installment)= rm 1500-1700 * low booking fees rm1000 * 100% loan / cash back / government loan lppsa * provide one stop banks and lawyer service # fully refundable, if loan not approved. serious buyers please call /whatsapp for more info and viewing. == kim yap show contact number == continue reading property highlights new! bedroom 3 bathroom 2 property size 1098 sq.ft. nearby railway station ktm station batu caves (komuter seremban line) nearby school sekolah jenis kebangsaan (t) batu caves see more details",False,True,PR001,True,False,False,False,False,False,3,True,3,[1098.0],[360000.0],351154.1639817553,8844.836018244678,4
103789209,190000,770.0,246.75324675324674,Flat,Bandar Baru Permas Jaya,Unknown,Permas Jaya,Johor,3.0,2.0,1.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,for sale permas jaya medium cost flat @ jalan permas 7 - 850sqft - 3 bedroom 2 bathroom - partially furnished - level 4 - freehold - tenanted without contract selling price: rm190k sally whatsapp show contact number property consultant whatsapp me :- www.wasap.my/6 show contact number /sallysubsales www.wasap.my/6 show contact number /sallysubsales continue reading,False,False,,False,False,False,False,False,False,1,True,5,[850.0],[190000.0],141358.04448277035,48641.95551722965,4
103407021,359999,1098.0,327.867941712204,Condominium,Semarak & Penaga Condominium,Impiana Land & Development Sdn Bhd,Batu Caves,Selangor,3.0,2.0,1.0,,,684.0,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=3; retained with existing fold-safe handling unless another independent rule applies.,"***** kim yap @ show contact number ***** semarak penaga condo@ agent specialist = good condition property details: - leasehold - 1098sf - 3 bedrooms, 2 bathrooms - renovated unit : plaster ceiling, kitchen cabinet, wardrobe, window grille, aircond, water heater - move in condition - 1 parking - high floor - for sell : rm 360,000 == fast selling unit == 90% -100 % loan (monthly installment)= rm 1500-1700 * low booking fees rm1000 * 100% loan / cash back / government loan lppsa * provide one stop banks and lawyer service # fully refundable, if loan not approved. serious buyers please call /whatsapp for more info and viewing. == kim yap show contact number == continue reading property highlights new! bedroom 3 bathroom 2 property size 1098 sq.ft. nearby railway station ktm station batu caves (komuter seremban line) nearby school sekolah jenis kebangsaan (t) batu caves see more details",False,True,PR001,True,False,False,False,False,False,3,True,3,[1098.0],[360000.0],369431.2824891195,9432.282489119505,3
99182683,2300000,1400.0,1642.857142857143,Condominium,Queens Residences @ Queens Waterfront,Ideal Property Group,Bayan Lepas,Penang,4.0,3.0,2.0,2022.0,,450.0,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,"Only explicit description size differs from structured property_size_sqft by more than 10%. | PPSF_DIAGNOSTIC_ONLY=1642.86; classified from independent evidence, never PPSF alone. | PREMIUM_REVIEW: price>RM850k; top5=True; top1=True; size=1400; ppsf=1642.86; premium_text_features=2; known_location_or_building=True. | OPTIONAL_MISSING_COUNT=2; retained with existing fold-safe handling unless another independent rule applies.",queens residence garden unit 1650sqft direct developer unit - full seaview ( unblock even in future) -1650sqft -luxury facilities -strategic location -foreign and local package available price rm2.3million whatsapp : https://wa.link/1sp2ze,False,False,,False,True,True,True,True,False,2,True,2,[1650.0],[],1456336.2597794577,843663.7402205423,2
103788229,485000,1213.0,399.8351195383347,Apartment,Horizon Residence Luxury Apartment,Mahabuilders Berhad,Johor Bahru,Johor,3.0,2.0,1.0,2014.0,26.0,440.0,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies.,*repost - price revised to rm485k* 🌻*for sale*🌻 🏡 *horizon residence luxury apartment @* 📍*bukit indah* - block b - 1.213 sqft - freehold - non bumi lot - 3 bedrooms - 2 bathrooms - partially furnished - unblock view - gated & guarded - one parking lot *selling price ~rm485k winn lim (yc) ☎️ show contact number https://wa.link/vlvgp2 continue reading,False,False,,False,False,False,False,False,False,3,True,1,[213.0],[485000.0],500162.8896598995,15162.88965989952,3
102229930,295000,850.0,347.05882352941177,Apartment,Alam Prima,Syarikat Perumahan Negara Berhad,Shah Alam,Selangor,3.0,2.0,1.0,2010.0,,435.0,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=2; retained with existing fold-safe handling unless another independent rule applies.,"alam prima apartment @ shah alam for sale - rm 295,000 3 room + 2 bathroom 850 sf freehold non bumi lot well kept & move in condition appreciate to view with appointment !!! call dylan show contact number call dylan show contact number call dylan show contact number full loan or cashback can be arrange !!! full loan or cashback can be arrange !!! full loan or cashback can be arrange !!! please: call/sms/whatsapp/email for more information continue reading property highlights new! bedroom 3 bathroom 2 property size 850 sq.ft. see more details",False,True,PR008,True,False,False,False,False,False,0,True,2,[850.0],[295000.0],299729.8242181146,4729.824218114605,4
103787784,190000,770.0,246.75324675324674,Flat,Flat Bukit Indah,Unknown,Iskandar Puteri,Johor,3.0,2.0,1.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,"new listing flat bukit indah for sale 1st floor non bumi free hold 900 sqft 3bed 2bath table top, grill, fully mozek ask price : 190k call wira show contact number ren 53374",False,False,,False,False,False,False,False,False,0,True,5,[900.0],[],182769.6709702216,7230.329029778397,3
102418400,570000,1044.0,545.9770114942529,Condominium,"(0%DP+25K Cashback) Lowest Density KL Project + KLCC View, Ready 2024!",Unknown,Kuala Lumpur,Kuala Lumpur,3.0,2.0,2.0,,,,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,"new titiwangsa condo final clearance (2min to hkl, ijn and 7min to klcc) klcc view, titiwangsa lake view / genting view ‼️ 0% downpayment ‼️ free all spa, la, stamping & dirbursement ‼️ only rm 1000 booking ‼️ ready move in 2024 ‼️ fully residential title, pay cheap electric and water bills ====================== limited unit selling fast, hurry call show contact number jia hooi show contact number jia hooi ====================== ✅ condo 1044, 1076, 1194, 1313, 1324sf 3r3b or 3r2b, 2 carpark, double balcony hurry call me now show contact number jia hooi show contact number jia hooi show contact number jia hooi continue reading",False,False,,False,False,False,False,False,False,2,True,5,[1324.0],[],455097.0380175828,114902.96198241721,3
103446635,310000,1200.0,258.3333333333333,Apartment,Mewah View Luxurious Apartments,Unknown,Johor Bahru,Johor,3.0,2.0,1.0,,,,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,for sale 🔥🔥🔥 mewah view luxurious apartment bukit mewah apartment @ tampoi non bumi lot 3 bedroom 2 bathroom 1200 sqft partially furnished freehold low floor asking rm 310k sks 210823 sk goo: show contact number,False,True,PR015,True,False,False,False,False,False,3,True,5,[1200.0],[310000.0],298495.07358741225,11504.926412587753,5
103458367,1220000,1539.0,792.722547108512,Condominium,The Light Linear @ The Light Waterfront,IJM LAND BERHAD,Gelugor,Penang,3.0,3.0,3.0,2012.0,17.0,328.0,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | PREMIUM_REVIEW: price>RM850k; top5=True; top1=False; size=1539; ppsf=792.72; premium_text_features=3; known_location_or_building=True. | OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies.,"the light linear condo - a premium development located in the light waterfront. filled with facilities and also a sky lounge overlooking towards to the sea and also penang bridge ** rare corner garden unit with spacious garden! ** must visit * super rare corner unit , 1 unit only in market * 1561sqt + 1098sqft garden * front & back with additional garden space * 3 carparks unit * partially renovated * selling at rm1.35mil kindly contact me for viewing & details allen - show contact number facebook page for more property info & updates allen yeoh - real estate development & investment others continue reading",False,False,,False,True,True,False,False,False,3,True,1,[1098.0],[],1286496.505413815,66496.50541381491,4
103470394,310000,1200.0,258.3333333333333,Apartment,Mewah View Luxurious Apartments,Unknown,Johor Bahru,Johor,3.0,2.0,1.0,,,,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=5; retained with existing fold-safe handling unless another independent rule applies.,for sale 🔥🔥🔥 mewah view luxurious apartment bukit mewah apartment @ tampoi non bumi lot 3 bedroom 2 bathroom 1200 sqft partially furnished freehold low floor asking rm 310k sks 210823 sk goo: show contact number,False,True,PR015,True,False,False,False,False,False,3,True,5,[1200.0],[310000.0],325457.4928068416,15457.49280684162,3
94044194,380000,1200.0,316.6666666666667,Condominium,Pelita Indah Condominium,Symphony Life Berhad,Johor Bahru,Johor,3.0,2.0,1.0,,,,SUSPICIOUS,POSSIBLE_REPEAT_DIFFERENT_LISTING_ID,RETAIN_PENDING_REVIEW,Different listing_id with identical canonical fields; exact description match=recorded separately. | OPTIONAL_MISSING_COUNT=4; retained with existing fold-safe handling unless another independent rule applies.,"low deposit can apply loan full loan unit for sale : rm380k address : pelita indah condominium, jalan pelita, wadi hana, 80300 johor bahru, johor type : condominium unit type : intermediate property title : non bumi tenure : freehold bedroom : 3 bathroom : 2 built up : 1200 furnishing : unfurnished renovation : facing : direction : g&g : yes car park : 1 maintenance fee : (no cobrokre) ren 54634 vigor properties please call & whatapp show contact number bryan ng continue reading",False,True,PR002,True,False,False,False,False,False,1,True,4,[],[380000.0],390285.30165796366,10285.30165796366,3
103560885,429000,1350.0,317.77777777777777,Condominium,Residensi Pauh Armani,Golden Village Properties Sdn. Bhd.,Seberang Jaya,Penang,4.0,3.0,1.0,,13.0,198.0,SUSPICIOUS,SINGLE_DESCRIPTION_SIZE_MISMATCH,RETAIN_PENDING_REVIEW,Only explicit description size differs from structured property_size_sqft by more than 10%. | OPTIONAL_MISSING_COUNT=2; retained with existing fold-safe handling unless another independent rule applies.,"cari rumah untuk investment tapi belum ada rumah untuk tinggal sendiri? tak tahu nak beli yang mana dulu? . jangan risau! kami ada solusi untuk anda. beli satu rumah, anda duduk dan invest dalam masa yang sama! biar betul??? . stay & rent (tri-key) concept. anda tinggal dirumah sendiri dan juga sewakan pada orang lain tanpa berkongsi kunci!!! 😁🤩 . jom datang ke show unit projek perumahan permatang pauh untuk memahami konsep ini. rumah yang besar, 4bilik tidur, 3 bilik air, freehold, & strategik. memang berbaloi-baloi!!! . . ✅ freehold ✅ 1079 sqft ++ ✅ 4 bilik 3 bilik air ✅ balkoni ✅ 1 @ 2 parking ✅gated and guarded . . 🔥 free legal fees for spa and loan agreement 🔥 free disbursement on spa and loan 🔥 free stamp duty on loan agreement 🇲🇾 bonus merdeka 🇲🇾 percuma 5 unit aircond bagi yang booking sebelum 31 ogos!!! www.wassap.my/6 show contact number /pauhamani azie ren55300 show contact number perunding hartanah berdaftar continue reading",False,False,,False,False,False,False,False,False,1,True,2,[1079.0],[],518156.7296070857,89156.7296070857,5
103785081,174000,689.0,252.5399129172714,Apartment,Desa Delima,Unknown,Ayer Itam,Penang,3.0,2.0,1.0,1992.0,17.0,3.0,SUSPICIOUS,STRATA_TOTAL_UNITS_NEEDS_REVIEW,RETAIN_PENDING_REVIEW,"Optional total_units is <=3 or >=5,000 for a strata development; may refer to block/phase or be a source entry error. | OPTIONAL_MISSING_COUNT=1; retained with existing fold-safe handling unless another independent rule applies.","𝐁𝐞𝐥𝐨𝐰 𝐌𝐚𝐫𝐤𝐞𝐭 𝟑𝟎% = 𝐃𝐞𝐬𝐚 𝐃𝐞𝐥𝐢𝐦𝐚, 𝐁𝐚𝐧𝐝𝐚𝐫 𝐁𝐚𝐫𝐮 𝐀𝐢𝐫 𝐈𝐭𝐚𝐦, 𝐀𝐲𝐞𝐫 𝐈𝐭𝐚𝐦 * price : rm174,960 * transacted price : rm250,000 property details : * built up : 689sf * 3 bedrooms * freehold * 4 mins to econsave ayer hitam * 5 mins to sunshine farlim shopping mall * 7 mins to sjkc kong min 2 * 9 mins to ke lok si temple buy below market properties, call us now : calvin chew show contact number https://wa.me/6 show contact number michele lum show contact number https://wa.me/6 show contact number https://www.ibidnow.com.my continue reading",False,False,,False,False,False,False,False,False,0,True,1,[689.0],"[174960.0, 250000.0]",242118.91007753063,68118.91007753063,3
